occurrenceID,eventID,verbatimHostPlant,Plant_genus,Plant_species,Plant_gen_sp,floralHostNotes,LR_floral_notes,family,genus,specificEpithet,identifiedBy,identificationRemarks,LR_verif__Changes_made_here_and_in_BBW,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,caste,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,datasetID,previousIdentifications,recordSouce,informationWithheld,measurementMethod,images,comment_count,referenceID,sightingUrl,metadataUrl,sawZeroBees,Species_richness,Abundance,sourceFile,Delete_row,year,surveyMethod,surveyArea,surveyUnit,captureMethod,eventTime,eventEndTime,surveyDuration,numberOfSurveyors,Temperature,temperatureUnits,tempC,windSpeed,windOrdinal,cloudCover,weatherNotes,habitat,surroundingHabitat1,surroundingHabitat2,surroundingHabitat3,floralPercent,Brush_piles,Bunch_grasses,Leaf_litter,Loose_bare_soil,Mulch,Pine_needle_duff,Rock_piles,Rodent_holes_Tunnels,None_of_the_above,managementMowing,managementGrazing,managementGrazing2,managementNativeGrazing,managementAgriculture,managementInsecticides,managementHerbicides,managementFire,managementHoneybees,managementHoneybees2,managementNotes,flowersCount,volunteer,volunteer_end_time,volunteer_miles_survey,volunteer_signature,volunteer_start_time,volunteer_data_submit,volunteer_organization,training,training_date,training_hours,checklistUrl,Date,Year,Month,Day,dayno,DEM,lastFire,annTempC,isotherm,maxTempWarmest,minTempColdest,annPrec,precSeasonality,monthPrecipWarmest,monthlyPrecipCodest,tempGrowingSeasonC,precipGrowSeason,rh,swb,snowDays,evaporationPotential,growSeason,npp,gdd0,jurisdiction,consName,county,ecoregion,blmGrazing,npnStartSpringDay,plantDiversityCDFW,plantDiversityWeightCDFW,ecoregionBioDivWeightCDFW,yearsSinceFire
138021,110231,Mentzelia lindleyi,Mentzelia,lindleyi,Mentzelia lindleyi,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Sierra Vista Open Space Preserve #2,37.40882,-121.793753,California,United States,5/29/2023,2023-05-30 00:08:39.611864+00:00,0-25,Female,Female,1,,Shawn Lockwood,Shawlock,Verified,10/6/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/7e9c7178-0886-4252-8d40-3b385f74130d.jpg, https://www.bumblebeewatch.org/media/bees/big/c3a47d3d-e16f-402c-abce-5b34de12d4cc.jpg, https://www.bumblebeewatch.org/media/bees/big/423dfeef-7db4-4111-88d7-dc6dbb667785.jpg, https://www.bumblebeewatch.org/media/bees/big/1fa97f75-ddc7-4bcf-932c-391cd20fa9c7.jpg, https://www.bumblebeewatch.org/media/bees/big/29a38fc0-cc79-4079-87f4-d154770a0c2e.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/138021/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2023,2023,5,29,149,581,NA,13.75,46.4,29.35,3.35,589.1,86.1,8.8,313.2,11.45,587,55.4,-789,0,108.04,254,942.3,5010.2,Santa Clara Valley Open Space Authority,Sierra Vista Open Space Preserve,Santa Clara,Central California Foothills and Coastal Mountains,NA,63,1224,0.716208309,0.471707,NA
129377,106561,Coyote-mint - Monardella odoratissima,Monardella,odoratissima,Monardella odoratissima,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Panorama Point Rd, SEKI NP",36.748254,-118.959079,California,United States,7/31/2022,2022-09-09 04:02:11.787559+00:00,0-25,Male,Male,1,male,Lori Werner,lrw1027,Verified,9/9/2022,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/2ca76dc5-f9f1-4b90-9496-33f90fbebb3f.jpg, https://www.bumblebeewatch.org/media/bees/big/364b59ab-9b9a-4962-853b-bb836b86b1a9.jpg, https://www.bumblebeewatch.org/media/bees/big/867b09ae-95a8-4457-92a6-8d2f46587acd.jpg, https://www.bumblebeewatch.org/media/bees/big/669722e1-baad-4ea3-967d-acf106727ee2.jpg, https://www.bumblebeewatch.org/media/bees/big/8d103b87-4c82-4d4a-946d-e1f6c027ed1b.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/129377/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/2022,2022,7,31,212,2037,NA,6.85,42.2,23.75,-5.25,1472.7,79.7,41.5,744.7,11.15,281,50.65,-376,173,88.25,148,1132.7,2565.2,United States National Park Service,Kings Canyon National Park,Fresno,Sierra Nevada,NA,146,1564,0.915155061,0.422999,NA
123737,104955,Coyote-mint - Monardella odoratissima,Monardella,odoratissima,Monardella odoratissima,Most abundant floral host in the site. Nearly done flowering for the season.,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Panorama Point Rd, SEKI NP",36.748254,-118.959079,California,United States,8/7/2022,2022-08-18 04:25:48.018911+00:00,0-25,Female,Female,1,only other B. crotchii seen was a male,Lori Werner,lrw1027,Verified,9/9/2022,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/9b790a20-e8da-46f1-8a2a-61764c9f05d0.jpg, https://www.bumblebeewatch.org/media/bees/big/50cabd9f-0d3f-4c8f-aed4-d3bf01b8aba5.jpg, https://www.bumblebeewatch.org/media/bees/big/86db1fa9-6e21-4b4f-a6cd-c2cb960cf0ca.jpg, https://www.bumblebeewatch.org/media/bees/big/1757d0b3-9bbb-4b32-904b-ace130e9211b.jpg, https://www.bumblebeewatch.org/media/bees/big/f81b9448-bb28-4f14-abb4-081c24ba26e9.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/123737/,https://www.bumblebeewatch.org/metadata/,FALSE,4,24,CABBA checklists 01.10.2025,NA,2022,Point,1,hectares,Combination of capture all and capture different,9:58:00,22:34:00,45,2,78,f,26,0-5 mph,1,0,,Woodland/Forest,Woodland/Forest,Developed/Roadside,Grassland,20,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,NA,Yes,No,No,No,Yes,No,NA,"Many honeybees were present. Evidence of prior fire, but nothing recent. Burn scars on standing trees, and many dead standing trees and logs on ground. Most recent fire may have been a 2007 prescribed burn.",5-Mar,TRUE,13:30:00,62,Lori Werner & Richard Gill,9:00:00,7,NA,TRUE,3/5/2022,20,https://www.bumblebeewatch.org/checklist/104955/,8/7/2022,2022,8,7,219,2037,NA,6.85,42.2,23.75,-5.25,1472.7,79.7,41.5,744.7,11.15,281,50.65,-376,173,88.25,148,1132.7,2565.2,United States National Park Service,Kings Canyon National Park,Fresno,Sierra Nevada,NA,146,1564,0.915155061,0.422999,NA
123749,104955,Coyote-mint - Monardella odoratissima,Monardella,odoratissima,Monardella odoratissima,Most abundant floral host in the site. Nearly done flowering for the season.,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Panorama Point Rd, SEKI NP",36.748254,-118.959079,California,United States,8/7/2022,2022-08-18 04:25:48.018911+00:00,0-25,Male,Male,1,"Male, only other B. crotchii seen was female",Lori Werner,lrw1027,Verified,9/9/2022,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/2042a861-192b-4df5-af5b-842087bfb5e5.jpg, https://www.bumblebeewatch.org/media/bees/big/73ba3de4-b44c-4a95-a5d6-b6498d3e9fec.jpg, https://www.bumblebeewatch.org/media/bees/big/a0b7dd22-026d-4b85-9960-bfa0ac2a0766.jpg, https://www.bumblebeewatch.org/media/bees/big/96155cef-0971-4ba4-841b-fd5fe02b0673.jpg, https://www.bumblebeewatch.org/media/bees/big/79d59299-dba2-457c-9506-f27803865905.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/123749/,https://www.bumblebeewatch.org/metadata/,FALSE,4,24,CABBA checklists 01.10.2025,NA,2022,Point,1,hectares,Combination of capture all and capture different,9:58:00,22:34:00,45,2,78,f,26,0-5 mph,1,0,,Woodland/Forest,Woodland/Forest,Developed/Roadside,Grassland,20,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,NA,Yes,No,No,No,Yes,No,NA,"Many honeybees were present. Evidence of prior fire, but nothing recent. Burn scars on standing trees, and many dead standing trees and logs on ground. Most recent fire may have been a 2007 prescribed burn.",5-Mar,TRUE,13:30:00,62,Lori Werner & Richard Gill,9:00:00,7,NA,TRUE,3/5/2022,20,https://www.bumblebeewatch.org/checklist/104955/,8/7/2022,2022,8,7,219,2037,NA,6.85,42.2,23.75,-5.25,1472.7,79.7,41.5,744.7,11.15,281,50.65,-376,173,88.25,148,1132.7,2565.2,United States National Park Service,Kings Canyon National Park,Fresno,Sierra Nevada,NA,146,1564,0.915155061,0.422999,NA
190266,125300,Monardella odoratissima,Monardella,odoratissima,Monardella odoratissima,,,Apidae,Bombus,crotchii,leifr7,Thank you,,Crotch bumble bee,"Woodward Cr, Sequoia NF",36.66238,-118.84813,California,United States,6/30/2024,2024-07-12 05:03:03.513640+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,9/24/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/P2500640_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500834_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500827_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500824_crop.JPG, https://www.bumblebeewatch.org/media/bees/big/P2500818_crop.JPG",NA,NA,https://www.bumblebeewatch.org/sightings/bee/190266/,https://www.bumblebeewatch.org/metadata/,FALSE,6,13,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,11:40:00,12:20:00,45,2,72,f,22,0-5 mph,1,0,,Woodland/Forest,Woodland/Forest,Shrub/Scrub,Riparian,50,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,NA,Yes,No,No,No,Yes,No,NA,"Surveyed area consists of both meadow and forest habitat. Forested areas dominated by dry open conifer forest and shrubs. Some evidence of fire, possibly from 2021 KNP Complex fire, possibly older. Area is grazed by cattle, old cow pies seen. Adjacent to survey area tree thinning had occurred in prior 1-2 months along the Generals Highway. Many large standing live trees and hazard trees removed and old skidder roads reopened adjacent to surveyed area.",15,TRUE,18:30:00,100,Lori Werner & Richard Gill,10:00:00,4,NA,TRUE,3/18/2024,1,https://www.bumblebeewatch.org/checklist/125300/,6/30/2024,2024,6,30,182,1994,NA,7.55,40.7,24.15,-4.45,1358.6,79.1,34.8,683.2,9.85,443.6,53,-473,114,94.15,190,1192,2764,United States Forest Service,Giant Sequoia National Monument,Tulare,Sierra Nevada,NA,158,1564,0.915155061,0.352642,NA
205927,129599,Nepeta,Nepeta,,Nepeta,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Niguel Botanical Preserve,33.531236,-117.710438,California,United States,8/8/2024,2024-08-29 21:52:28.085490+00:00,50-100,Male,Male,1,,Kristal Watrous,kwatrous,Verified,9/21/2024,Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/IMG_5769_MwqBBKE.jpeg, https://www.bumblebeewatch.org/media/bees/big/IMG_5767_7IawkAk.jpeg",1,1107,https://www.bumblebeewatch.org/sightings/bee/205927/,https://www.bumblebeewatch.org/metadata/,FALSE,4,23,CABBA checklists 01.10.2025,NA,2024,Point,1,hectares,Capture (or at least tried) all bees observed,10:15:00,12:12:00,45,3,76,f,24,0-5 mph,1,10,,Developed/Roadside,Developed/Roadside,Riparian,,80,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,NA,No,No,Suspect,Suspect,No,Yes,NA,,10,TRUE,13:30:00,32,Kristal Watrous,10:00:00,1,NA,FALSE,,NA,https://www.bumblebeewatch.org/checklist/129599/,8/8/2024,2024,8,8,221,109,NA,16.75,44.5,25.15,9.25,313,94.3,8.1,181.5,14.35,308.7,63.08,-882,0,96.59,169,544.6,6108.4,"Laguna Niguel, City of",Crown Valley Community Park,Orange,Southern California/Northern Baja Coast,NA,41,1314,0.768870685,0.545161,NA
148962,113929,Oleander,Nerium,oleander,Nerium oleander,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,CPNM-Saucito Ranch,35.175704,-119.889896,California,United States,7/25/2023,2023-07-26 05:07:02.702794+00:00,0-25,Female,Female,1,,Russ Namitz,Russ Namitz,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/ca8e9025-541c-42ef-b3e8-b0613990e7fd.jpg, https://www.bumblebeewatch.org/media/bees/big/a0e9141c-e53d-44e8-a218-6e12b0334988.jpg, https://www.bumblebeewatch.org/media/bees/big/716e107d-e5b1-4633-880f-df8c5b2292ac.jpg, https://www.bumblebeewatch.org/media/bees/big/8f447c4a-6c24-4652-af9c-b4786bba5bc3.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/148962/,https://www.bumblebeewatch.org/metadata/,FALSE,1,4,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,8:40:00,9:10:00,60,2,81,f,27,0-5 mph,1,40,,Developed/Roadside,Grassland,,,60,No,No,No,No,No,No,No,Yes,No,Yes,No,NA,Yes,No,No,Yes,No,Suspect,NA,,5-Mar,FALSE,,NA,,,NA,NA,TRUE,3/15/2023,4,https://www.bumblebeewatch.org/checklist/113929/,7/25/2023,2023,7,25,206,643,NA,16.55,40.1,33.55,4.05,291.1,91.7,6.4,162.4,10.45,283.3,51.42,-1127,0,116.49,152,509.9,6045.3,United States Bureau of Land Management,Carrizo Plain National Monument,San Luis Obispo,Central California Foothills and Coastal Mountains,46,68,882,0.516091281,0.396155,NA
152982,114768,Oleander,Nerium,oleander,Nerium oleander,Nerium oleander,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,CPNM-Saucito Ranch-yard,35.175701,-119.889859,California,United States,7/25/2023,2023-08-03 21:10:33.830156+00:00,0-25,Female,Female,1,,Russ Namitz,RussNamitz,Verified,10/5/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/1398aa4b-bdc1-46c7-97f0-3cca4e2c9705.jpg, https://www.bumblebeewatch.org/media/bees/big/d0cbcdf5-b9f2-47a0-95f3-00213b4743df.jpg, https://www.bumblebeewatch.org/media/bees/big/05d36b87-15f0-40b0-b27b-80feac30c037.jpg, https://www.bumblebeewatch.org/media/bees/big/891eb264-71e5-4b54-8a69-2c6a38273495.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/152982/,https://www.bumblebeewatch.org/metadata/,FALSE,1,4,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,8:40:00,9:10:00,60,2,81,f,27,0-5 mph,1,40,,Developed/Roadside,Grassland,Developed/Roadside,,60,No,No,No,Yes,No,No,No,Yes,No,Yes,No,NA,Suspect,No,No,Yes,Yes,Suspect,NA,,5-Mar,FALSE,,NA,,,NA,NA,TRUE,3/15/2023,4,https://www.bumblebeewatch.org/checklist/114768/,7/25/2023,2023,7,25,206,643,NA,16.55,40.1,33.55,4.05,291.1,91.7,6.4,162.4,10.45,283.3,51.42,-1127,0,116.49,152,509.9,6045.3,United States Bureau of Land Management,Carrizo Plain National Monument,San Luis Obispo,Central California Foothills and Coastal Mountains,46,68,882,0.516091281,0.396155,NA
213724,131746,Opuntia littoralis,Opuntia,littoralis,Opuntia littoralis,,,Apidae,Bombus,crotchii,leifr7,Thank you!,,Crotch bumble bee,Three Sisters Reserve,33.75174,-118.3885,California,United States,7/15/2023,2024-10-05 01:05:52.095502+00:00,0-25,Male,Male,1,Observed at 9:51 AM. Individual exhibiting what appeared to be territorial behavior around patch of prickly pear. Large eyes and long antennae: led to believed to be male,Brandon Mukogawa,Bmukogawa,Verified,10/7/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/CBB_3.jpg, https://www.bumblebeewatch.org/media/bees/big/CBB_1.jpg, https://www.bumblebeewatch.org/media/bees/big/CBB_2.jpg, https://www.bumblebeewatch.org/media/bees/big/CBB_4.jpg",NA,NA,https://www.bumblebeewatch.org/sightings/bee/213724/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/15/2023,2023,7,15,196,304,NA,15.95,40.1,23.85,8.75,351.2,100.4,6.6,214.1,13.85,347.7,56.33,-1008,0,109.78,216,603.9,5811,"Rancho Palos Verdes, City of",Three Sisters Preserve,Los Angeles,Southern California/Northern Baja Coast,NA,39,1094,0.640140433,0.309056,NA
188038,120851,Oxalis pes-caprae,Oxalis,pes-caprae,Oxalis pes-caprae,,,Apidae,Bombus,crotchii,anordby99,,,Crotch bumble bee,Byxbee Park oxalis,37.44747686,-122.1053883,California,United States,3/9/2024,2024-03-10 04:07:59.632132+00:00,0-25,Female,Queen,1,,Steve Rottenborn,srottenborn,Verified,9/20/2024,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/AA2A8910_gUUfMyJ.JPG, https://www.bumblebeewatch.org/media/bees/big/AA2A9083_zAJ22Wu.JPG, https://www.bumblebeewatch.org/media/bees/big/AA2A9169_oPQyNRZ.JPG, https://www.bumblebeewatch.org/media/bees/big/AA2A9008_D6qii2Z.JPG, https://www.bumblebeewatch.org/media/bees/big/AA2A9051_bCjl6GA.JPG",1,NA,https://www.bumblebeewatch.org/sightings/bee/188038/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2024,2024,3,9,69,-1,NA,14.65,50.8,26.35,6.15,571.9,90.5,6.4,322.9,13.15,570.2,61.34,-706,0,97.7,255,919.5,5362.2,"Palo Alto, City of",Baylands Preserve,Santa Clara,Central California Foothills and Coastal Mountains,NA,56,1224,0.716208309,0.501684,NA
117144,102628,Palo verde,Parkinsonia,,Parkinsonia,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Layton St, Ojai",34.456244,-119.256342,California,United States,7/9/2022,2022-07-24 21:47:02.159154+00:00,0-25,Female,Female,1,,Phil White,philbranco,Verified,10/18/2022,Bumble Bee Watch,sp.,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/c7368b01-a338-4ac2-9fe9-fc8d16c13202.jpg, https://www.bumblebeewatch.org/media/bees/big/8448d6d9-ac22-47af-a59e-475db35cb2a2.jpg",2,NA,https://www.bumblebeewatch.org/sightings/bee/117144/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/9/2022,2022,7,9,190,345,1917,16.85,50.5,29.05,6.95,458.3,98.6,6.9,273.6,14.05,453.8,54.19,-824,0,99.16,209,762.6,6165.6,,,Ventura,Southern California/Northern Baja Coast,NA,54,1257,0.735517847,0.424337,105
159228,116295,palo verde,Parkinsonia,,Parkinsonia,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Walnut Canyon Reservoir,33.842254,-117.74742,California,United States,8/19/2023,2023-08-20 22:10:43.750709+00:00,0-25,Male,Male,1,,Christine Tischer,clmukai,Verified,10/24/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/8fa16645-3391-43e4-8367-d5ec4e54443b.jpg, https://www.bumblebeewatch.org/media/bees/big/85488f19-2e90-4fde-a154-8ade3fa4b33d.jpg, https://www.bumblebeewatch.org/media/bees/big/60271af9-16bd-402b-bee7-70151a51d3c1.jpg, https://www.bumblebeewatch.org/media/bees/big/abaeeb4e-ca1f-4fde-afa6-0ad52bd97dcc.jpg, https://www.bumblebeewatch.org/media/bees/big/5b222f1b-a581-4863-ab37-fde5185196be.jpg",2,NA,https://www.bumblebeewatch.org/sightings/bee/159228/,https://www.bumblebeewatch.org/metadata/,FALSE,3,29,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:57:00,11:59:00,45,1,79,f,26,0-5 mph,1,90,hazy sunshine day prior to Tropical Storm Hilary moving in.,Developed/Roadside,Shrub/Scrub,Developed/Roadside,,10,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,NA,No,No,Suspect,No,No,No,NA,Occasional trimming of vegetation and trees that overhangs Periphery Road is likely. This is a reservoir in a residential neighborhood so may have mosquito control efforts through insecticide use.,10-Jun,TRUE,13:20:00,15,Christine Tischer,9:35:00,7,NA,TRUE,4/12/2023,4,https://www.bumblebeewatch.org/checklist/116295/,8/19/2023,2023,8,19,231,266,1967,16.85,48.4,29.85,6.35,360.2,95.5,8.2,210.7,13.35,355.6,57.68,-919,0,102.35,168,617.7,6153.2,"Anaheim, City of",Walnut Canyon Reservoir Trail,Orange,Southern California/Northern Baja Coast,NA,42,1314,0.768870685,0.53228,56
159229,116295,Palo verde,Parkinsonia,,Parkinsonia,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Walnut Canyon Reservoir,33.842254,-117.74742,California,United States,8/19/2023,2023-08-20 22:10:43.750709+00:00,0-25,Male,Male,1,,Christine Tischer,clmukai,Verified,10/24/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/93b5e4fa-5536-471e-a120-363e622d0211.jpg, https://www.bumblebeewatch.org/media/bees/big/ba56285e-d250-4c54-b8f8-5c6fdea17386.jpg, https://www.bumblebeewatch.org/media/bees/big/de0ba485-f6be-483d-86b0-f42a66ab2c43.jpg, https://www.bumblebeewatch.org/media/bees/big/643494d2-07b2-47ec-8f7d-34e8d1ed47e8.jpg, https://www.bumblebeewatch.org/media/bees/big/9aa9c6c0-9f08-4b3d-beee-636df0495c79.jpg",2,NA,https://www.bumblebeewatch.org/sightings/bee/159229/,https://www.bumblebeewatch.org/metadata/,FALSE,3,29,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:57:00,11:59:00,45,1,79,f,26,0-5 mph,1,90,hazy sunshine day prior to Tropical Storm Hilary moving in.,Developed/Roadside,Shrub/Scrub,Developed/Roadside,,10,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,NA,No,No,Suspect,No,No,No,NA,Occasional trimming of vegetation and trees that overhangs Periphery Road is likely. This is a reservoir in a residential neighborhood so may have mosquito control efforts through insecticide use.,10-Jun,TRUE,13:20:00,15,Christine Tischer,9:35:00,7,NA,TRUE,4/12/2023,4,https://www.bumblebeewatch.org/checklist/116295/,8/19/2023,2023,8,19,231,266,1967,16.85,48.4,29.85,6.35,360.2,95.5,8.2,210.7,13.35,355.6,57.68,-919,0,102.35,168,617.7,6153.2,"Anaheim, City of",Walnut Canyon Reservoir Trail,Orange,Southern California/Northern Baja Coast,NA,42,1314,0.768870685,0.53228,56
159230,116295,Palo verde,Parkinsonia,,Parkinsonia,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Walnut Canyon Reservoir,33.842254,-117.74742,California,United States,8/19/2023,2023-08-20 22:10:43.750709+00:00,0-25,Male,Male,1,,Christine Tischer,clmukai,Verified,10/24/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Combination of capture all and capture different,"https://www.bumblebeewatch.org/media/bees/big/9f9963ec-6319-48eb-a9f2-96ee154c282e.jpg, https://www.bumblebeewatch.org/media/bees/big/00143278-8e76-42fa-a55e-7ad1ccd7590c.jpg, https://www.bumblebeewatch.org/media/bees/big/7753bced-0914-4cfc-a6ca-d735003d0d0a.jpg, https://www.bumblebeewatch.org/media/bees/big/14d7bd36-dcc1-44e4-a0b0-e000f92c35dc.jpg, https://www.bumblebeewatch.org/media/bees/big/d6341fe8-aa10-4229-8937-14d9d4c1fdcd.jpg",2,NA,https://www.bumblebeewatch.org/sightings/bee/159230/,https://www.bumblebeewatch.org/metadata/,FALSE,3,29,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Combination of capture all and capture different,10:57:00,11:59:00,45,1,79,f,26,0-5 mph,1,90,hazy sunshine day prior to Tropical Storm Hilary moving in.,Developed/Roadside,Shrub/Scrub,Developed/Roadside,,10,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,NA,No,No,Suspect,No,No,No,NA,Occasional trimming of vegetation and trees that overhangs Periphery Road is likely. This is a reservoir in a residential neighborhood so may have mosquito control efforts through insecticide use.,10-Jun,TRUE,13:20:00,15,Christine Tischer,9:35:00,7,NA,TRUE,4/12/2023,4,https://www.bumblebeewatch.org/checklist/116295/,8/19/2023,2023,8,19,231,266,1967,16.85,48.4,29.85,6.35,360.2,95.5,8.2,210.7,13.35,355.6,57.68,-919,0,102.35,168,617.7,6153.2,"Anaheim, City of",Walnut Canyon Reservoir Trail,Orange,Southern California/Northern Baja Coast,NA,42,1314,0.768870685,0.53228,56
